updated,power_value
2019-06-21 09:30:10,195694.1
2019-06-21 09:40:10,195698.3
2019-06-21 09:50:10,195702.6
2019-06-21 10:00:10,195706.1
2019-06-21 10:10:10,195710.3
2019-06-21 10:20:10,195714.1
2019-06-21 10:30:10,195717.5
2019-06-21 10:40:10,195721.0
2019-06-21 10:50:10,195725.3
2019-06-21 11:00:10,195731.3
2019-06-21 11:21:03,195735.0
2019-06-21 11:31:03,195745.1
2019-06-21 11:41:03,195750.6
2019-06-21 11:51:03,195754.1
2019-06-21 12:01:03,195757.0
2019-06-21 12:11:03,195760.2
2019-06-21 12:21:03,195766.5
2019-06-21 12:31:03,195773.9
2019-06-21 12:41:03,195778.5
2019-06-21 12:51:03,195783.19999999998
2019-06-21 13:01:03,195787.5
2019-06-21 13:11:03,195789.6
2019-06-21 13:21:03,195797.4
2019-06-21 13:31:03,195802.8
2019-06-21 13:41:03,195808.3
2019-06-21 13:51:03,195813.09999999998
2019-06-21 14:01:03,195817.1
2019-06-21 14:11:03,195821.4
2019-06-21 14:21:03,195825.9
2019-06-21 14:31:03,195831.5
2019-06-21 14:41:03,195836.19999999998
2019-06-21 14:51:03,195841.30000000002
2019-06-21 15:01:03,195846.0
2019-06-21 15:12:02,195850.0
2019-06-21 15:22:02,195858.0
2019-06-21 15:32:02,195865.7
2019-06-21 15:42:02,195875.4
2019-06-21 15:52:02,195881.3
2019-06-21 16:02:02,195887.5
2019-06-21 16:12:02,195893.2
2019-06-21 16:22:02,195899.2
2019-06-21 16:32:02,195907.30000000002
2019-06-21 16:42:02,195912.6
2019-06-21 16:52:02,195919.4
2019-06-21 17:02:02,195925.7
2019-06-21 17:12:02,195931.0
2019-06-21 17:22:02,195937.30000000002
2019-06-21 17:32:02,195943.1
2019-06-21 17:42:02,195949.3
2019-06-21 17:52:02,195953.7
2019-06-21 18:02:02,195959.7
2019-06-21 18:12:02,195966.7
2019-06-21 18:22:02,195971.6
2019-06-21 18:32:02,195976.2
2019-06-21 18:42:02,195980.6
2019-06-21 18:52:02,195984.8
2019-06-21 19:02:02,195988.7
2019-06-21 19:12:02,195996.0
2019-06-21 19:22:02,196000.9
2019-06-21 19:32:02,196004.9
2019-06-21 19:42:02,196009.3
2019-06-21 19:52:02,196013.1
2019-06-21 20:02:02,196017.2
2019-06-21 20:12:02,196023.9
2019-06-21 20:22:02,196028.4
2019-06-21 20:32:02,196031.7
2019-06-21 20:42:02,196035.19999999998
2019-06-21 20:52:02,196040.2
2019-06-21 21:02:02,196045.4
2019-06-21 21:12:02,196049.9
2019-06-21 21:22:02,196053.6
2019-06-21 21:32:02,196057.0
2019-06-21 21:42:02,196062.3
2019-06-21 21:52:02,196065.1
2019-06-21 22:02:02,196068.2
2019-06-21 22:12:02,196071.3
2019-06-21 22:22:02,196076.3
2019-06-21 22:32:02,196080.2
2019-06-21 22:42:02,196083.2
2019-06-21 22:52:02,196086.3
2019-06-21 23:02:02,196091.1
2019-06-21 23:12:02,196094.6
2019-06-21 23:22:02,196097.6
2019-06-21 23:32:02,196101.6
2019-06-21 23:42:02,196104.9
2019-06-21 23:52:02,196107.6
2019-06-22 00:02:02,196109.1
2019-06-22 00:12:02,196110.6
2019-06-22 00:22:02,196116.6
2019-06-22 00:32:02,196120.5
2019-06-22 00:42:02,196123.3
2019-06-22 00:52:02,196126.4
2019-06-22 01:02:02,196130.4
2019-06-22 01:12:02,196134.30000000002
2019-06-22 01:22:02,196136.9
2019-06-22 01:32:02,196139.90000000002
2019-06-22 01:42:02,196144.4
2019-06-22 01:52:02,196146.9
2019-06-22 02:02:02,196149.69999999998
2019-06-22 02:12:02,196154.1
2019-06-22 02:22:02,196157.0
2019-06-22 02:32:02,196160.5
2019-06-22 02:42:02,196164.6
2019-06-22 02:52:02,196169.0
2019-06-22 03:02:02,196171.1
2019-06-22 03:12:02,196175.0
2019-06-22 03:22:02,196177.6
2019-06-22 03:32:02,196182.80000000002
2019-06-22 03:42:02,196185.2
2019-06-22 03:52:02,196187.7
2019-06-22 04:02:02,196190.2
2019-06-22 04:12:02,196193.69999999998
2019-06-22 04:22:02,196196.40000000002
2019-06-22 04:32:02,196199.4
2019-06-22 04:42:02,196202.8
2019-06-22 04:52:02,196205.5
2019-06-22 05:02:02,196207.80000000002
2019-06-22 05:12:02,196210.09999999998
2019-06-22 05:22:02,196212.9
2019-06-22 05:32:02,196215.69999999998
2019-06-22 05:42:02,196218.7
2019-06-22 05:52:02,196221.4
2019-06-22 06:02:02,196223.0
2019-06-22 06:12:02,196226.0
2019-06-22 06:22:02,196230.0
2019-06-22 06:32:02,196232.2
2019-06-22 06:42:02,196236.8
2019-06-22 06:52:02,196239.7
2019-06-22 07:02:02,196242.0
2019-06-22 07:12:02,196244.30000000002
2019-06-22 07:22:02,196247.4
2019-06-22 07:32:02,196249.5
2019-06-22 07:42:02,196252.4
2019-06-22 07:52:02,196255.80000000002
2019-06-22 08:02:02,196258.0
2019-06-22 08:12:02,196260.2
2019-06-22 08:22:02,196262.2
2019-06-22 08:32:02,196266.9
2019-06-22 08:42:02,196269.1
2019-06-22 08:52:02,196272.19999999998
2019-06-22 09:02:02,196275.1
2019-06-22 09:12:02,196281.90000000002
2019-06-22 09:22:02,196288.0
2019-06-22 09:32:02,196292.4
2019-06-22 09:42:02,196295.7
2019-06-22 09:52:02,196298.69999999998
2019-06-22 10:02:02,196301.69999999998
2019-06-22 10:12:02,196306.1
2019-06-22 10:22:02,196310.7
2019-06-22 10:32:02,196314.0
2019-06-22 10:42:02,196318.2
2019-06-22 10:52:02,196323.7
2019-06-22 11:02:02,196327.6
2019-06-22 11:12:02,196331.4
2019-06-22 11:22:02,196334.7
2019-06-22 11:32:02,196339.7
2019-06-22 11:42:02,196343.1
2019-06-22 11:52:02,196346.9
2019-06-22 12:02:02,196350.8
2019-06-22 12:12:02,196355.7
2019-06-22 12:22:02,196358.6
2019-06-22 12:32:02,196360.90000000002
2019-06-22 12:42:02,196370.2
2019-06-22 12:52:02,196374.6
2019-06-22 13:02:02,196378.80000000002
2019-06-22 13:12:02,196383.0
2019-06-22 13:22:02,196388.19999999998
2019-06-22 13:32:02,196394.4
2019-06-22 13:42:02,196398.9
2019-06-22 13:52:02,196402.5
2019-06-22 14:02:02,196408.4
2019-06-22 14:12:02,196412.69999999998
2019-06-22 14:22:02,196417.5
2019-06-22 14:32:02,196421.0
2019-06-22 14:42:02,196426.0
2019-06-22 14:52:02,196430.9
2019-06-22 15:02:02,196436.0
2019-06-22 15:12:02,196439.69999999998
2019-06-22 15:22:02,196444.2
2019-06-22 15:32:02,196450.5
2019-06-22 15:42:02,196454.7
2019-06-22 15:52:02,196458.7
2019-06-22 16:02:02,196462.30000000002
2019-06-22 16:12:02,196466.5
2019-06-22 16:22:02,196472.40000000002
2019-06-22 16:32:02,196476.7
2019-06-22 16:42:02,196480.1
2019-06-22 16:52:02,196484.40000000002
2019-06-22 17:02:02,196489.9
2019-06-22 17:12:02,196495.7
2019-06-22 17:22:02,196499.0
2019-06-22 17:32:02,196502.5
2019-06-22 17:42:02,196506.09999999998
2019-06-22 17:52:02,196510.0
2019-06-22 18:02:02,196515.69999999998
2019-06-22 18:12:02,196520.5
2019-06-22 18:22:02,196524.1
2019-06-22 18:32:02,196525.6
2019-06-22 18:42:02,196525.6
2019-06-22 18:52:02,196525.6
2019-06-22 19:02:02,196525.6
2019-06-22 19:12:02,196525.6
2019-06-22 19:22:02,196525.6
2019-06-22 19:32:02,196525.6
2019-06-22 19:42:02,196525.6
2019-06-22 19:52:02,196525.6
2019-06-22 20:02:02,196525.6
2019-06-22 20:12:02,196525.6
2019-06-22 20:22:02,196525.6
2019-06-22 20:32:02,196525.6
2019-06-22 20:42:02,196525.6
2019-06-22 20:52:02,196525.6
2019-06-22 21:02:02,196525.6
2019-06-22 21:12:02,196525.6
2019-06-22 21:22:02,196525.6
2019-06-22 21:32:02,196525.6
2019-06-22 21:42:02,196583.5
2019-06-22 21:52:02,196595.9
2019-06-22 22:02:02,196598.7
2019-06-22 22:12:02,196602.5
2019-06-22 22:22:02,196605.5
2019-06-22 22:32:02,196609.9
2019-06-22 22:42:02,196613.1
2019-06-22 22:52:02,196615.69999999998
2019-06-22 23:02:02,196619.1
2019-06-22 23:12:02,196622.2
2019-06-22 23:22:02,196624.7
2019-06-22 23:32:02,196628.19999999998
2019-06-22 23:42:02,196632.30000000002
2019-06-22 23:52:02,196634.8
2019-06-23 00:02:02,196636.6
2019-06-23 00:12:02,196637.9
2019-06-23 00:22:02,196643.5
2019-06-23 00:32:02,196646.3
2019-06-23 00:42:02,196649.3
2019-06-23 00:52:02,196649.59999999998
2019-06-23 01:02:02,196649.59999999998
2019-06-23 01:12:02,196649.59999999998
2019-06-23 01:22:02,196649.59999999998
2019-06-23 01:32:02,196649.59999999998
2019-06-23 01:42:02,196649.59999999998
2019-06-23 01:52:02,196649.59999999998
2019-06-23 02:02:02,196649.59999999998
2019-06-23 02:12:02,196649.59999999998
2019-06-23 02:22:02,196649.59999999998
2019-06-23 02:32:02,196649.59999999998
2019-06-23 02:42:02,196649.59999999998
2019-06-23 02:52:02,196649.59999999998
2019-06-23 03:02:02,196649.59999999998
2019-06-23 03:12:02,196649.59999999998
2019-06-23 03:22:02,196649.59999999998
2019-06-23 03:32:02,196649.59999999998
2019-06-23 03:42:02,196649.59999999998
2019-06-23 03:52:02,196689.2
2019-06-23 04:02:02,196714.8
2019-06-23 04:12:02,196718.0
2019-06-23 04:22:02,196722.4
2019-06-23 04:32:02,196724.6
2019-06-23 04:42:02,196727.30000000002
2019-06-23 04:52:02,196731.0
2019-06-23 05:02:02,196734.0
2019-06-23 05:12:02,196737.0
2019-06-23 05:22:02,196740.6
2019-06-23 05:32:02,196743.2
2019-06-23 05:42:02,196745.6
2019-06-23 05:52:02,196747.5
2019-06-23 06:02:02,196750.3
2019-06-23 06:12:02,196752.4
2019-06-23 06:22:02,196755.1
2019-06-23 06:32:02,196758.09999999998
2019-06-23 06:42:02,196760.6
2019-06-23 06:52:02,196763.3
2019-06-23 07:02:02,196766.1
2019-06-23 07:12:02,196768.8
2019-06-23 07:22:02,196770.5
2019-06-23 07:32:02,196773.2
2019-06-23 07:42:02,196775.69999999998
2019-06-23 07:52:02,196778.4
2019-06-23 08:02:02,196782.0
2019-06-23 08:12:02,196784.5
2019-06-23 08:22:02,196793.69999999998
2019-06-23 08:32:02,196796.3
2019-06-23 08:42:02,196801.1
2019-06-23 08:52:02,196803.1
2019-06-23 09:02:02,196804.9
2019-06-23 09:12:02,196806.8
2019-06-23 09:22:02,196808.6
2019-06-23 09:32:02,196818.2
2019-06-23 09:42:02,196821.69999999998
2019-06-23 09:52:02,196826.1
2019-06-23 10:02:02,196830.9
2019-06-23 10:12:02,196835.4
2019-06-23 10:22:02,196838.4
2019-06-23 10:32:02,196842.2
2019-06-23 10:42:02,196845.6
2019-06-23 10:52:02,196849.1
2019-06-23 11:02:02,196854.4
2019-06-23 11:12:02,196857.69999999998
2019-06-23 11:22:02,196861.6
2019-06-23 11:32:02,196864.9
2019-06-23 11:42:02,196867.9
2019-06-23 11:52:02,196871.6
2019-06-23 12:02:02,196875.3
2019-06-23 12:12:02,196880.2
2019-06-23 12:22:02,196883.80000000002
2019-06-23 12:32:02,196887.3
2019-06-23 12:42:02,196891.4
2019-06-23 12:52:02,196894.3
2019-06-23 13:02:02,196899.1
2019-06-23 13:12:02,196903.6
2019-06-23 13:22:02,196906.8
2019-06-23 13:32:02,196911.4
2019-06-23 13:42:02,196916.4
2019-06-23 13:52:02,196920.90000000002
2019-06-23 14:02:02,196925.7
2019-06-23 14:12:02,196930.3
2019-06-23 14:22:02,196934.5
2019-06-23 14:32:02,196937.69999999998
2019-06-23 14:42:02,196941.9
2019-06-23 14:52:02,196947.7
2019-06-23 15:02:02,196952.1
2019-06-23 15:12:02,196955.9
2019-06-23 15:22:02,196960.4
2019-06-23 15:32:02,196963.69999999998
2019-06-23 15:42:02,196966.7
2019-06-23 15:52:02,196969.9
2019-06-23 16:02:02,196975.4
2019-06-23 16:12:02,196980.0
2019-06-23 16:22:02,196983.2
2019-06-23 16:32:02,196986.4
2019-06-23 16:42:02,196989.5
2019-06-23 16:52:02,196993.1
2019-06-23 17:02:02,196995.9
2019-06-23 17:12:02,196999.6
2019-06-23 17:22:02,197002.0
2019-06-23 17:32:02,197005.80000000002
2019-06-23 17:42:02,197009.19999999998
2019-06-23 17:52:02,197012.6
2019-06-23 18:02:02,197015.4
2019-06-23 18:12:02,197018.69999999998
2019-06-23 18:22:02,197021.5
2019-06-23 18:32:02,197025.1
2019-06-23 18:42:02,197029.8
2019-06-23 18:52:02,197032.80000000002
2019-06-23 19:02:02,197036.6
2019-06-23 19:12:02,197039.8
2019-06-23 19:22:02,197042.7
2019-06-23 19:32:02,197046.4
2019-06-23 19:42:02,197050.7
2019-06-23 19:52:02,197053.6
2019-06-23 20:02:02,197057.5
2019-06-23 20:12:02,197060.09999999998
2019-06-23 20:22:02,197062.8
2019-06-23 20:32:02,197067.1
2019-06-23 20:42:02,197070.5
2019-06-23 20:52:02,197073.0
2019-06-23 21:02:02,197077.0
2019-06-23 21:12:02,197080.3
2019-06-23 21:22:02,197083.2
2019-06-23 21:32:02,197087.69999999998
2019-06-23 21:42:02,197089.7
2019-06-23 21:52:02,197093.5
2019-06-23 22:02:02,197096.4
2019-06-23 22:12:02,197098.9
2019-06-23 22:22:02,197103.4
2019-06-23 22:32:02,197105.6
2019-06-23 22:42:02,197109.0
2019-06-23 22:52:02,197111.1
2019-06-23 23:02:02,197113.7
2019-06-23 23:12:02,197116.4
2019-06-23 23:22:02,197119.0
2019-06-23 23:32:02,197122.4
2019-06-23 23:42:02,197127.8
2019-06-23 23:52:02,197131.6
2019-06-24 00:02:02,197134.2
2019-06-24 00:12:02,197136.9
2019-06-24 00:22:02,197139.7
2019-06-24 00:32:02,197142.9
2019-06-24 00:42:02,197148.0
2019-06-24 00:52:02,197151.0
2019-06-24 01:02:02,197153.4
2019-06-24 01:12:02,197156.5
2019-06-24 01:22:02,197159.19999999998
2019-06-24 01:32:02,197163.0
2019-06-24 01:42:02,197166.9
2019-06-24 01:52:02,197169.9
2019-06-24 02:02:02,197172.5
2019-06-24 02:12:02,197176.0
2019-06-24 02:22:02,197178.19999999998
2019-06-24 02:32:02,197181.0
2019-06-24 02:42:02,197185.1
2019-06-24 02:52:02,197189.40000000002
2019-06-24 03:02:02,197191.69999999998
2019-06-24 03:12:02,197194.4
2019-06-24 03:22:02,197198.1
2019-06-24 03:32:02,197200.8
2019-06-24 03:42:02,197203.6
2019-06-24 03:52:02,197208.4
2019-06-24 04:02:02,197211.5
2019-06-24 04:12:02,197214.19999999998
2019-06-24 04:22:02,197216.5
2019-06-24 04:32:02,197219.6
2019-06-24 04:42:02,197224.1
2019-06-24 04:52:02,197226.4
2019-06-24 05:02:02,197229.19999999998
2019-06-24 05:12:02,197231.1
2019-06-24 05:22:02,197235.0
2019-06-24 05:32:02,197238.3
2019-06-24 05:42:02,197241.2
2019-06-24 05:52:02,197243.5
2019-06-24 06:02:02,197246.5
2019-06-24 06:12:02,197250.7
2019-06-24 06:22:02,197253.3
2019-06-24 06:32:02,197255.9
2019-06-24 06:42:02,197259.80000000002
2019-06-24 06:52:02,197262.0
2019-06-24 07:02:02,197264.5
2019-06-24 07:12:02,197268.19999999998
2019-06-24 07:22:02,197271.7
2019-06-24 07:32:02,197274.6
2019-06-24 07:42:02,197278.0
2019-06-24 07:52:02,197282.5
2019-06-24 08:02:02,197284.3
2019-06-24 08:12:02,197287.2
2019-06-24 08:22:02,197290.9
2019-06-24 08:32:02,197294.6
2019-06-24 08:42:02,197298.1
2019-06-24 08:52:02,197302.9
2019-06-24 09:02:02,197308.6
2019-06-24 09:12:02,197315.80000000002
2019-06-24 09:22:02,197320.5
2019-06-24 09:32:02,197324.2
2019-06-24 09:42:02,197328.5
2019-06-24 09:52:02,197333.9
2019-06-24 10:02:02,197337.7
2019-06-24 10:12:02,197342.6
2019-06-24 10:22:02,197346.9
2019-06-24 10:32:02,197351.0
2019-06-24 10:42:02,197355.9
2019-06-24 10:52:02,197360.3
2019-06-24 11:02:02,197363.69999999998
2019-06-24 11:12:02,197372.6
2019-06-24 11:22:02,197376.69999999998
2019-06-24 11:32:02,197381.3
2019-06-24 11:42:02,197386.7
2019-06-24 11:52:02,197390.6
2019-06-24 12:02:02,197393.2
2019-06-24 12:12:02,197397.5
2019-06-24 12:22:02,197404.1
2019-06-24 12:32:02,197409.4
2019-06-24 15:28:11,197421.0
2019-06-24 15:38:11,197496.6
2019-06-24 15:48:11,197501.9
2019-06-24 15:58:11,197506.1
2019-06-24 16:08:11,197510.9
2019-06-24 16:18:11,197516.7
2019-06-24 16:28:11,197522.2
2019-06-24 16:38:11,197526.7
2019-06-24 16:48:11,197533.0
2019-06-24 16:58:11,197537.0
2019-06-24 17:08:11,197540.7
2019-06-24 17:18:11,197545.6
2019-06-24 17:28:11,197551.0
2019-06-24 17:38:11,197555.3
2019-06-24 17:48:11,197560.30000000002
2019-06-24 17:58:11,197564.5
2019-06-24 18:08:11,197568.6
2019-06-24 18:18:11,197571.5
2019-06-24 18:28:11,197575.2
2019-06-24 18:38:11,197580.0
2019-06-24 18:48:11,197583.5
2019-06-24 18:58:11,197586.5
2019-06-24 19:08:11,197590.80000000002
2019-06-24 19:18:11,197594.0
2019-06-24 19:28:11,197597.7
2019-06-24 19:38:11,197600.4
2019-06-24 19:48:11,197605.7
2019-06-24 19:58:11,197609.0
2019-06-24 20:08:11,197612.9
2019-06-24 20:18:11,197617.2
2019-06-24 20:28:11,197620.5
2019-06-24 20:38:11,197623.3
2019-06-24 20:48:11,197627.4
2019-06-24 20:58:11,197630.5
2019-06-24 21:08:11,197633.6
2019-06-24 21:18:11,197637.4
2019-06-24 21:28:11,197641.0
2019-06-24 21:38:11,197645.5
2019-06-24 21:48:11,197656.2
2019-06-24 21:58:11,197659.9
2019-06-24 22:08:11,197662.5
2019-06-24 22:18:11,197665.9
2019-06-24 22:28:11,197669.0
2019-06-24 22:38:11,197672.8
2019-06-24 22:48:11,197677.3
2019-06-24 22:58:11,197681.4
2019-06-24 23:08:11,197684.9
2019-06-24 23:18:11,197687.5
2019-06-24 23:28:11,197691.0
2019-06-24 23:38:11,197694.7
2019-06-24 23:48:11,197698.5
2019-06-24 23:58:11,197701.9
2019-06-25 00:08:11,197705.5
2019-06-25 00:18:11,197708.9
2019-06-25 00:28:11,197713.9
2019-06-25 00:38:11,197718.0
2019-06-25 00:48:11,197720.6
2019-06-25 00:58:11,197723.5
2019-06-25 01:08:11,197727.2
2019-06-25 01:18:11,197731.9
2019-06-25 01:28:11,197738.0
2019-06-25 01:38:11,197742.4
2019-06-25 01:48:11,197745.1
2019-06-25 01:58:11,197747.19999999998
2019-06-25 02:08:11,197750.0
2019-06-25 02:18:11,197753.19999999998
2019-06-25 02:28:11,197759.3
2019-06-25 02:38:11,197762.9
2019-06-25 02:48:11,197766.2
2019-06-25 02:58:11,197768.8
2019-06-25 03:08:11,197772.0
2019-06-25 03:18:11,197774.0
2019-06-25 03:28:11,197779.2
2019-06-25 03:38:11,197782.5
2019-06-25 03:48:11,197785.3
2019-06-25 03:58:11,197787.7
2019-06-25 04:08:11,197790.4
2019-06-25 04:18:11,197793.19999999998
2019-06-25 04:28:11,197796.8
2019-06-25 04:38:11,197800.0
2019-06-25 04:48:11,197802.69999999998
2019-06-25 04:58:11,197805.3
2019-06-25 05:08:11,197807.7
2019-06-25 05:18:11,197810.9
2019-06-25 05:28:11,197814.9
2019-06-25 05:38:11,197817.1
2019-06-25 05:48:11,197819.2
2019-06-25 05:58:11,197821.8
2019-06-25 06:08:11,197824.8
2019-06-25 06:18:11,197828.6
2019-06-25 06:28:11,197830.6
2019-06-25 06:38:11,197832.80000000002
2019-06-25 06:48:11,197836.6
2019-06-25 06:58:11,197839.1
2019-06-25 07:08:11,197841.9
2019-06-25 07:18:11,197845.6
2019-06-25 07:28:11,197849.59999999998
2019-06-25 07:38:11,197853.5
2019-06-25 07:48:11,197856.09999999998
2019-06-25 07:58:11,197860.0
2019-06-25 08:08:11,197864.3
2019-06-25 08:18:11,197867.8
2019-06-25 08:28:11,197871.4
2019-06-25 08:38:11,197875.9
2019-06-25 08:48:11,197878.0
2019-06-25 08:58:11,197882.2
2019-06-25 09:08:11,197886.1
2019-06-25 09:18:11,197890.4
2019-06-25 09:28:11,197894.6
2019-06-25 09:38:11,197898.3
2019-06-25 09:48:11,197904.2
2019-06-25 09:58:11,197908.1
2019-06-25 10:08:11,197911.9
2019-06-25 10:18:11,197917.6
2019-06-25 10:28:11,197921.5
2019-06-25 10:38:11,197925.4
2019-06-25 10:48:11,197930.7
2019-06-25 10:58:11,197934.9
2019-06-25 11:08:11,197939.1
2019-06-25 11:18:11,197943.1
2019-06-25 11:28:11,197948.7
2019-06-25 11:38:11,197952.9
2019-06-25 11:48:11,197958.30000000002
2019-06-25 11:58:11,197965.19999999998
2019-06-25 13:06:41,197968.59999999998
2019-06-25 13:16:41,198002.0
2019-06-25 13:26:41,198006.1
2019-06-25 13:36:41,198011.80000000002
2019-06-25 13:46:41,198017.9
2019-06-25 13:56:41,198022.4
2019-06-25 14:06:41,198026.4
2019-06-25 14:16:41,198032.30000000002
2019-06-25 14:26:41,198037.9
2019-06-25 14:36:41,198044.4
2019-06-25 14:46:41,198049.4
2019-06-25 14:56:41,198055.6
2019-06-25 15:06:41,198060.90000000002
2019-06-25 15:16:41,198065.2
2019-06-25 15:26:41,198071.5
2019-06-25 15:36:41,198075.80000000002
2019-06-25 15:46:41,198080.6
2019-06-25 15:56:41,198086.0
2019-06-25 16:06:41,198093.0
2019-06-25 16:16:41,198098.19999999998
2019-06-25 16:26:41,198103.5
2019-06-25 16:36:41,198109.0
2019-06-25 16:46:41,198115.9
2019-06-25 16:56:41,198122.0
2019-06-25 17:06:41,198127.3
2019-06-25 17:16:41,198133.30000000002
2019-06-25 17:26:41,198138.6
2019-06-25 17:36:41,198143.8
2019-06-25 17:46:41,198150.5
2019-06-25 17:56:41,198156.8
2019-06-25 18:06:41,198162.0
2019-06-25 18:16:41,198167.4
2019-06-25 18:26:41,198174.6
2019-06-25 18:36:41,198179.3
2019-06-25 18:46:41,198183.7
2019-06-25 18:56:41,198188.9
2019-06-25 19:06:41,198194.80000000002
2019-06-25 19:16:41,198199.5
2019-06-25 19:26:41,198204.0
2019-06-25 19:36:41,198208.0
2019-06-25 19:46:41,198213.5
2019-06-25 19:56:41,198217.5
2019-06-25 20:06:41,198221.4
2019-06-25 20:16:41,198227.1
2019-06-25 20:26:41,198234.0
2019-06-25 20:36:41,198238.6
2019-06-25 20:46:41,198242.6
2019-06-25 20:56:41,198247.9
2019-06-25 21:06:41,198252.19999999998
2019-06-25 21:16:41,198256.3
2019-06-25 21:26:41,198261.5
2019-06-25 21:36:41,198267.2
2019-06-25 21:46:41,198271.0
2019-06-25 21:56:41,198273.9
2019-06-25 22:06:41,198277.19999999998
2019-06-25 22:16:41,198280.6
2019-06-25 22:26:41,198286.2
2019-06-25 22:36:41,198291.1
2019-06-25 22:46:41,198294.9
2019-06-25 22:56:41,198297.8
2019-06-25 23:06:41,198300.9
2019-06-25 23:16:41,198305.4
2019-06-25 23:26:41,198308.9
2019-06-25 23:36:41,198311.6
2019-06-25 23:46:41,198315.7
2019-06-25 23:56:41,198319.09999999998
2019-06-26 00:06:41,198321.3
2019-06-26 00:16:41,198327.2
2019-06-26 00:26:41,198330.69999999998
2019-06-26 00:36:41,198336.30000000002
2019-06-26 00:46:41,198339.4
2019-06-26 00:56:41,198342.9
2019-06-26 01:06:41,198345.9
2019-06-26 01:16:41,198349.1
2019-06-26 01:26:41,198351.6
2019-06-26 01:36:41,198356.1
2019-06-26 01:46:41,198359.0
2019-06-26 01:56:41,198361.3
2019-06-26 02:06:41,198366.19999999998
2019-06-26 02:16:41,198370.80000000002
2019-06-26 02:26:41,198374.0
2019-06-26 02:36:41,198376.6
2019-06-26 02:46:41,198379.40000000002
2019-06-26 02:56:41,198382.2
2019-06-26 03:06:41,198386.2
2019-06-26 03:16:41,198390.3
2019-06-26 03:26:41,198393.4
2019-06-26 03:36:41,198396.0
2019-06-26 03:46:41,198399.2
2019-06-26 03:56:41,198402.1
2019-06-26 04:06:41,198406.1
2019-06-26 04:16:41,198409.2
2019-06-26 04:26:41,198412.6
2019-06-26 04:36:41,198416.1
2019-06-26 04:46:41,198420.2
2019-06-26 04:56:41,198423.30000000002
2019-06-26 05:06:41,198425.5
2019-06-26 05:16:41,198428.80000000002
2019-06-26 05:26:41,198432.5
2019-06-26 05:36:41,198436.4
2019-06-26 05:46:41,198439.2
2019-06-26 05:56:41,198441.69999999998
2019-06-26 06:06:41,198445.3
2019-06-26 06:16:41,198447.8
2019-06-26 06:26:41,198450.5
2019-06-26 06:36:41,198453.9
2019-06-26 06:46:41,198457.4
2019-06-26 06:56:41,198459.3
2019-06-26 07:06:41,198461.8
2019-06-26 07:16:41,198465.7
2019-06-26 07:26:41,198468.19999999998
2019-06-26 07:36:41,198471.19999999998
2019-06-26 07:46:41,198474.8
2019-06-26 07:56:41,198478.5
2019-06-26 08:06:41,198481.80000000002
2019-06-26 08:16:41,198485.69999999998
2019-06-26 08:26:41,198488.8
2019-06-26 08:36:41,198491.6
2019-06-26 08:46:41,198492.69999999998
2019-06-26 08:56:41,198494.1
2019-06-26 09:06:41,198496.0
2019-06-26 09:16:41,198507.4
2019-06-26 15:28:01,198510.5
2019-06-26 15:38:01,198510.5
2019-06-26 15:48:01,198510.5
2019-06-26 15:58:01,198510.5
2019-06-26 16:08:01,198510.5
2019-06-26 16:18:01,198510.5
2019-06-26 16:28:01,198510.5
2019-06-26 16:38:01,198510.5
2019-06-26 16:48:01,198510.5
2019-06-26 16:58:01,198510.5
2019-06-26 17:08:01,198510.5
2019-06-26 17:18:01,198510.5
2019-06-26 17:28:01,198740.09999999998
2019-06-26 17:38:01,198747.80000000002
2019-06-26 17:48:01,198753.7
2019-06-26 17:58:01,198759.8
2019-06-26 18:08:01,198764.2
2019-06-26 18:18:01,198769.0
2019-06-26 18:28:01,198775.5
2019-06-26 18:38:01,198780.0
2019-06-26 18:48:01,198784.1
2019-06-26 18:58:01,198788.4
2019-06-26 19:08:01,198793.5
2019-06-26 19:18:01,198797.1
2019-06-26 19:28:01,198801.7
2019-06-26 19:38:01,198807.3
2019-06-26 19:48:01,198809.9
2019-06-26 19:58:01,198813.6
2019-06-26 20:08:01,198818.1
2019-06-26 20:18:01,198822.5
2019-06-26 20:28:01,198826.0
2019-06-26 20:38:01,198829.2
2019-06-26 20:48:01,198833.5
2019-06-26 20:58:01,198834.90000000002
2019-06-26 21:08:01,198837.30000000002
2019-06-26 21:18:01,198847.4
2019-06-26 21:28:01,198849.80000000002
2019-06-26 21:38:01,198853.0
2019-06-26 21:48:01,198856.0
2019-06-26 21:58:01,198859.69999999998
2019-06-26 22:08:01,198865.8
2019-06-26 22:18:01,198869.80000000002
2019-06-26 22:28:01,198873.4
2019-06-26 22:38:01,198876.8
2019-06-26 22:48:01,198881.69999999998
2019-06-26 22:58:01,198885.1
2019-06-26 23:08:01,198887.3
2019-06-26 23:18:01,198892.5
2019-06-26 23:28:01,198896.5
2019-06-26 23:38:01,198899.7
2019-06-26 23:48:01,198903.6
2019-06-26 23:58:01,198908.0
2019-06-27 00:08:01,198912.5
2019-06-27 00:18:01,198915.6
2019-06-27 00:28:01,198918.1
2019-06-27 00:38:01,198921.2
2019-06-27 00:48:01,198925.4
2019-06-27 00:58:01,198928.4
2019-06-27 01:08:01,198931.2
2019-06-27 01:18:01,198936.0
